UserID,Age,Gender,HeightCM,WeightKG,ActivityLevel,Goal,DietPreference,BMI,BMIClass,BMR,TDEE
U0863,44,female,168.9,85.5,moderate,maintain,vegan,30.0,obese,1530.0,2372.0
U0864,26,female,167.7,61.7,sedentary,maintain,high-protein,21.9,normal,1374.0,1649.0
U0865,60,male,173.3,93.7,sedentary,maintain,low-carb,31.2,obese,1725.0,2070.0
U0866,43,female,158.4,47.1,light,gain_muscle,none,18.8,normal,1085.0,1492.0
U0867,51,female,163.0,43.6,sedentary,gain_muscle,none,16.4,underweight,1039.0,1247.0
U0868,59,female,158.9,69.1,moderate,lose_weight,vegetarian,27.4,overweight,1228.0,1903.0
U0869,61,male,174.0,62.0,light,lose_weight,high-protein,20.5,normal,1408.0,1936.0
U0870,48,male,184.6,72.9,sedentary,lose_weight,low-carb,21.4,normal,1648.0,1978.0
U0871,54,female,157.6,46.1,sedentary,gain_muscle,high-protein,18.6,normal,1015.0,1218.0
U0872,39,male,171.9,47.0,sedentary,lose_weight,vegetarian,15.9,underweight,1354.0,1625.0
U0873,52,female,152.7,81.1,light,gain_muscle,high-protein,34.8,obese,1344.0,1848.0
U0874,31,male,165.6,60.8,sedentary,lose_weight,none,22.2,normal,1493.0,1792.0
U0875,50,female,155.1,72.3,moderate,maintain,low-carb,30.1,obese,1281.0,1986.0
U0876,20,female,166.6,68.1,light,lose_weight,vegetarian,24.5,normal,1461.0,2009.0
U0877,60,male,176.8,81.4,moderate,lose_weight,none,26.0,overweight,1624.0,2517.0
U0878,27,male,179.4,61.7,very_active,lose_weight,vegetarian,19.2,normal,1608.0,3055.0
U0879,48,female,166.9,64.6,active,maintain,high-protein,23.2,normal,1288.0,2222.0
U0880,16,female,147.1,50.6,moderate,lose_weight,none,23.4,normal,1184.0,1835.0
U0881,23,male,165.2,61.2,light,lose_weight,none,22.4,normal,1534.0,2109.0
U0882,64,female,157.4,41.3,moderate,maintain,vegan,16.7,underweight,916.0,1420.0
U0883,56,female,160.8,68.2,very_active,gain_muscle,low-carb,26.4,overweight,1246.0,2367.0
U0884,26,male,153.1,59.2,light,gain_muscle,vegetarian,25.3,overweight,1424.0,1958.0
U0885,22,male,180.7,62.6,sedentary,maintain,none,19.2,normal,1650.0,1980.0
U0886,55,male,173.0,71.6,active,lose_weight,vegetarian,23.9,normal,1527.0,2634.0
U0887,64,male,166.3,61.5,sedentary,gain_muscle,none,22.2,normal,1339.0,1607.0
U0888,24,male,179.0,70.4,active,lose_weight,none,22.0,normal,1708.0,2946.0
U0889,48,male,167.3,78.1,sedentary,gain_muscle,none,27.9,overweight,1592.0,1910.0
U0890,29,female,163.1,113.5,sedentary,gain_muscle,vegetarian,42.7,obese,1848.0,2218.0
U0891,52,male,174.5,83.3,active,lose_weight,none,27.4,overweight,1669.0,2879.0
U0892,36,female,165.4,40.0,moderate,lose_weight,none,14.6,underweight,1093.0,1694.0
U0893,22,male,183.4,88.0,moderate,maintain,none,26.2,overweight,1921.0,2978.0
U0894,31,male,174.5,73.8,active,maintain,vegetarian,24.2,normal,1679.0,2896.0
U0895,42,female,156.6,52.9,active,maintain,none,21.6,normal,1137.0,1961.0
U0896,55,female,169.0,58.2,light,gain_muscle,none,20.4,normal,1202.0,1653.0
U0897,17,male,163.2,40.0,very_active,maintain,vegetarian,15.0,underweight,1340.0,2546.0
U0898,62,male,176.5,80.8,light,lose_weight,high-protein,25.9,overweight,1606.0,2208.0
U0899,47,male,166.9,51.9,sedentary,maintain,high-protein,18.6,normal,1332.0,1598.0
U0900,58,male,174.2,97.8,active,lose_weight,vegetarian,32.2,obese,1782.0,3074.0
U0901,61,male,170.4,67.9,light,maintain,vegan,23.4,normal,1444.0,1986.0
U0902,23,male,175.5,49.4,active,gain_muscle,high-protein,16.0,underweight,1481.0,2555.0
U0903,20,male,172.8,79.0,sedentary,lose_weight,vegan,26.5,overweight,1775.0,2130.0
U0904,54,male,150.5,40.0,sedentary,gain_muscle,vegetarian,17.7,underweight,1076.0,1291.0
U0905,25,female,147.0,40.0,sedentary,gain_muscle,none,18.5,normal,1033.0,1240.0
U0906,23,female,159.5,58.5,moderate,lose_weight,none,23.0,normal,1306.0,2024.0
U0907,38,male,175.1,91.3,active,gain_muscle,none,29.8,overweight,1822.0,3143.0
U0908,60,male,171.3,72.2,light,gain_muscle,none,24.6,normal,1498.0,2060.0
U0909,54,male,183.5,40.0,sedentary,lose_weight,low-carb,11.9,underweight,1282.0,1538.0
U0910,41,male,174.2,63.2,light,lose_weight,none,20.8,normal,1521.0,2091.0
U0911,25,female,160.3,59.5,light,lose_weight,vegetarian,23.2,normal,1311.0,1803.0
U0912,32,female,167.1,82.8,moderate,maintain,low-carb,29.7,overweight,1551.0,2404.0
U0913,49,female,146.3,74.1,moderate,lose_weight,vegetarian,34.6,obese,1249.0,1936.0
U0914,23,female,163.5,82.4,sedentary,lose_weight,none,30.8,obese,1570.0,1884.0
U0915,41,female,158.0,72.5,light,gain_muscle,low-carb,29.0,overweight,1346.0,1851.0
U0916,16,female,154.5,42.1,moderate,maintain,none,17.6,underweight,1146.0,1776.0
U0917,31,male,177.3,106.3,light,maintain,none,33.8,obese,2021.0,2779.0
U0918,28,male,169.5,53.0,light,gain_muscle,none,18.4,underweight,1454.0,1999.0
U0919,49,male,177.6,55.7,moderate,lose_weight,none,17.7,underweight,1427.0,2212.0
U0920,60,female,159.2,60.8,light,lose_weight,high-protein,24.0,normal,1142.0,1570.0
U0921,23,male,181.0,47.1,sedentary,maintain,none,14.4,underweight,1492.0,1790.0
U0922,55,female,165.2,64.6,sedentary,lose_weight,high-protein,23.7,normal,1242.0,1490.0
U0923,48,female,159.5,57.1,active,lose_weight,none,22.4,normal,1167.0,2013.0
U0924,63,male,175.5,92.4,sedentary,gain_muscle,low-carb,30.0,obese,1711.0,2053.0
U0925,60,male,182.5,74.6,active,lose_weight,none,22.4,normal,1592.0,2746.0
U0926,20,male,160.1,46.9,light,maintain,low-carb,18.3,underweight,1375.0,1891.0
U0927,52,male,168.8,56.1,light,maintain,none,19.7,normal,1361.0,1871.0
U0928,45,female,153.7,50.1,active,maintain,high-protein,21.2,normal,1076.0,1856.0
U0929,21,female,149.9,45.3,light,lose_weight,high-protein,20.2,normal,1124.0,1546.0
U0930,28,female,165.0,62.6,sedentary,lose_weight,vegetarian,23.0,normal,1356.0,1627.0
U0931,61,male,170.0,63.0,sedentary,gain_muscle,none,21.8,normal,1392.0,1670.0
U0932,42,male,177.3,73.7,moderate,gain_muscle,vegetarian,23.4,normal,1640.0,2542.0
U0933,32,male,178.1,88.2,light,lose_weight,vegetarian,27.8,overweight,1840.0,2530.0
U0934,31,female,152.1,56.6,active,lose_weight,vegetarian,24.5,normal,1201.0,2072.0
U0935,57,female,159.7,55.7,light,maintain,vegetarian,21.8,normal,1109.0,1525.0
U0936,29,male,180.3,81.1,light,lose_weight,low-carb,24.9,normal,1798.0,2472.0
U0937,23,female,162.3,40.0,light,lose_weight,low-carb,15.2,underweight,1138.0,1565.0
U0938,44,male,177.2,73.8,sedentary,lose_weight,vegetarian,23.5,normal,1630.0,1956.0
U0939,64,female,152.0,56.6,active,lose_weight,none,24.5,normal,1035.0,1785.0
U0940,24,male,171.6,65.3,sedentary,lose_weight,none,22.2,normal,1610.0,1932.0
U0941,28,male,175.9,76.2,very_active,lose_weight,vegan,24.6,normal,1726.0,3279.0
U0942,38,female,158.9,66.8,sedentary,gain_muscle,low-carb,26.5,overweight,1310.0,1572.0
U0943,25,male,173.3,84.6,moderate,lose_weight,none,28.2,overweight,1809.0,2804.0
U0944,47,male,164.6,62.1,sedentary,lose_weight,none,22.9,normal,1420.0,1704.0
U0945,28,male,181.1,90.0,active,lose_weight,none,27.4,overweight,1897.0,3272.0
U0946,22,male,164.0,91.5,sedentary,gain_muscle,none,34.0,obese,1835.0,2202.0
U0947,28,female,163.4,81.2,moderate,lose_weight,low-carb,30.4,obese,1532.0,2375.0
U0948,61,female,154.1,55.7,very_active,lose_weight,vegan,23.5,normal,1054.0,2003.0
U0949,61,female,165.9,59.1,moderate,maintain,none,21.5,normal,1162.0,1801.0
U0950,40,male,169.0,79.7,sedentary,maintain,none,27.9,overweight,1658.0,1990.0
U0951,35,male,167.3,76.6,active,gain_muscle,none,27.4,overweight,1642.0,2832.0
U0952,56,male,168.1,82.3,light,lose_weight,vegan,29.1,overweight,1599.0,2199.0
U0953,25,male,183.6,96.9,sedentary,lose_weight,vegan,28.7,overweight,1996.0,2395.0
U0954,48,male,152.3,40.0,light,lose_weight,none,17.2,underweight,1117.0,1536.0
U0955,49,female,153.1,51.2,active,maintain,none,21.8,normal,1063.0,1834.0
U0956,50,female,157.8,52.3,light,lose_weight,low-carb,21.0,normal,1098.0,1510.0
U0957,26,female,151.5,56.7,active,lose_weight,high-protein,24.7,normal,1223.0,2110.0
U0958,51,male,164.3,61.5,moderate,lose_weight,vegetarian,22.8,normal,1392.0,2158.0
U0959,45,male,171.7,74.0,light,gain_muscle,vegetarian,25.1,overweight,1593.0,2190.0
U0960,58,male,172.5,74.9,light,lose_weight,low-carb,25.2,overweight,1542.0,2120.0
U0961,24,male,177.9,85.9,moderate,lose_weight,vegan,27.1,overweight,1856.0,2877.0
U0962,46,male,184.9,77.4,light,gain_muscle,low-carb,22.6,normal,1705.0,2344.0
U0963,56,male,174.7,83.6,sedentary,maintain,none,27.4,overweight,1653.0,1984.0
U0964,29,male,168.2,56.0,light,maintain,none,19.8,normal,1471.0,2023.0
U0965,52,female,155.2,57.7,active,maintain,none,24.0,normal,1126.0,1942.0
U0966,20,male,167.1,77.9,light,lose_weight,high-protein,27.9,overweight,1728.0,2376.0
U0967,51,female,156.8,73.0,sedentary,gain_muscle,vegan,29.7,overweight,1294.0,1553.0
U0968,45,male,159.7,63.1,sedentary,lose_weight,none,24.7,normal,1409.0,1691.0
U0969,25,female,160.9,70.8,sedentary,gain_muscle,low-carb,27.3,overweight,1428.0,1714.0
U0970,19,male,165.7,67.9,very_active,lose_weight,low-carb,24.7,normal,1625.0,3088.0
U0971,52,male,163.8,57.4,moderate,maintain,none,21.4,normal,1343.0,2082.0
U0972,27,male,174.2,76.2,moderate,maintain,vegetarian,25.1,overweight,1721.0,2668.0
U0973,40,male,163.6,54.3,active,lose_weight,vegan,20.3,normal,1370.0,2363.0
U0974,18,female,155.4,49.4,light,lose_weight,none,20.5,normal,1214.0,1669.0
U0975,63,male,164.7,64.1,active,gain_muscle,vegan,23.6,normal,1360.0,2346.0
U0976,42,female,179.8,61.4,very_active,lose_weight,none,19.0,normal,1367.0,2597.0
U0977,61,male,167.8,51.3,moderate,gain_muscle,low-carb,18.2,underweight,1262.0,1956.0
U0978,23,male,182.6,85.4,moderate,lose_weight,high-protein,25.6,overweight,1885.0,2922.0
U0979,26,male,167.7,63.5,light,maintain,low-carb,22.6,normal,1558.0,2142.0
U0980,45,male,178.2,58.8,active,maintain,high-protein,18.5,normal,1482.0,2556.0
U0981,45,female,165.5,76.6,sedentary,lose_weight,none,28.0,overweight,1414.0,1697.0
U0982,54,female,158.7,50.8,moderate,maintain,none,20.2,normal,1069.0,1657.0
U0983,61,female,157.4,57.4,light,maintain,vegan,23.2,normal,1092.0,1502.0
U0984,56,male,171.6,55.0,moderate,maintain,none,18.7,normal,1348.0,2089.0
U0985,22,male,166.6,51.8,active,maintain,vegan,18.7,normal,1454.0,2508.0
U0986,31,female,165.8,52.5,moderate,maintain,none,19.1,normal,1245.0,1930.0
U0987,60,male,170.3,70.0,sedentary,lose_weight,none,24.1,normal,1469.0,1763.0
U0988,42,male,165.4,74.1,moderate,lose_weight,vegetarian,27.1,overweight,1570.0,2434.0
U0989,58,male,178.9,87.8,very_active,lose_weight,vegan,27.4,overweight,1711.0,3251.0
U0990,43,female,167.3,71.7,moderate,maintain,vegetarian,25.6,overweight,1387.0,2150.0
U0991,18,female,160.8,61.3,active,gain_muscle,vegetarian,23.7,normal,1367.0,2358.0
U0992,39,female,170.8,74.1,active,lose_weight,none,25.4,overweight,1452.0,2505.0
U0993,56,female,165.1,53.5,active,maintain,high-protein,19.6,normal,1126.0,1942.0
U0994,48,male,165.9,57.3,light,lose_weight,vegetarian,20.8,normal,1375.0,1891.0
U0995,22,female,161.5,60.9,light,maintain,vegetarian,23.3,normal,1347.0,1852.0
U0996,26,male,167.7,51.2,active,maintain,none,18.2,underweight,1435.0,2475.0
U0997,57,female,152.5,69.7,very_active,maintain,vegetarian,30.0,obese,1204.0,2288.0
U0998,63,male,160.6,46.2,sedentary,maintain,none,17.9,underweight,1156.0,1387.0
U0999,52,female,161.3,62.7,sedentary,gain_muscle,vegan,24.1,normal,1214.0,1457.0
U1000,20,male,176.0,64.4,light,lose_weight,none,20.8,normal,1649.0,2267.0
U1001,46,male,167.1,54.9,active,maintain,high-protein,19.7,normal,1368.0,2360.0
U1002,56,male,189.6,67.3,active,lose_weight,high-protein,18.7,normal,1583.0,2731.0
U1003,47,male,178.2,72.4,moderate,gain_muscle,vegetarian,22.8,normal,1608.0,2492.0
U1004,45,male,181.1,68.7,sedentary,gain_muscle,high-protein,20.9,normal,1599.0,1919.0
U1005,38,female,161.0,71.0,light,lose_weight,vegan,27.4,overweight,1365.0,1877.0
U1006,27,male,185.0,81.9,active,lose_weight,none,23.9,normal,1845.0,3183.0
U1007,29,female,170.7,79.4,light,lose_weight,vegan,27.2,overweight,1555.0,2138.0
U1008,52,male,154.1,53.4,sedentary,gain_muscle,low-carb,22.5,normal,1242.0,1490.0
U1009,19,female,159.5,40.0,light,lose_weight,none,15.7,underweight,1141.0,1569.0
U1010,20,male,175.9,73.2,active,maintain,none,23.7,normal,1736.0,2995.0
U1011,35,female,157.1,71.7,light,lose_weight,vegetarian,29.1,overweight,1363.0,1874.0
U1012,53,female,169.3,70.0,sedentary,maintain,none,24.4,normal,1332.0,1598.0
U1013,48,male,181.2,74.0,light,maintain,vegetarian,22.5,normal,1638.0,2252.0
U1014,44,female,162.7,59.9,very_active,lose_weight,vegetarian,22.6,normal,1235.0,2346.0
U1015,42,male,177.6,71.1,light,gain_muscle,high-protein,22.5,normal,1616.0,2222.0
U1016,21,male,165.4,63.7,light,lose_weight,none,23.3,normal,1571.0,2160.0
U1017,32,female,160.4,81.0,sedentary,gain_muscle,none,31.5,obese,1492.0,1790.0
U1018,19,female,158.9,40.0,light,lose_weight,high-protein,15.8,underweight,1137.0,1563.0
U1019,53,male,172.7,54.7,active,maintain,none,18.3,underweight,1366.0,2356.0
U1020,52,male,167.6,72.0,active,lose_weight,vegetarian,25.6,overweight,1512.0,2608.0
U1021,28,female,161.5,68.1,light,maintain,none,26.1,overweight,1389.0,1910.0
U1022,30,female,161.2,68.2,active,lose_weight,none,26.2,overweight,1378.0,2377.0
U1023,31,female,163.6,52.1,light,maintain,vegetarian,19.5,normal,1228.0,1688.0
U1024,59,male,163.0,67.8,active,lose_weight,none,25.5,overweight,1407.0,2427.0
U1025,39,female,164.3,40.0,sedentary,lose_weight,vegan,14.8,underweight,1071.0,1285.0
U1026,53,male,170.6,70.3,light,gain_muscle,vegetarian,24.2,normal,1509.0,2075.0
U1027,37,female,156.6,53.2,active,lose_weight,high-protein,21.7,normal,1165.0,2010.0
U1028,50,male,179.8,96.8,very_active,lose_weight,high-protein,29.9,overweight,1847.0,3509.0
U1029,41,female,153.6,65.8,active,maintain,none,27.9,overweight,1252.0,2160.0
U1030,29,male,173.9,70.1,moderate,lose_weight,none,23.2,normal,1648.0,2554.0
U1031,58,female,154.2,81.4,active,gain_muscle,high-protein,34.2,obese,1327.0,2289.0
U1032,50,female,155.8,72.7,moderate,lose_weight,none,30.0,obese,1290.0,2000.0
U1033,53,male,174.5,74.3,light,gain_muscle,none,24.4,normal,1574.0,2164.0
U1034,62,female,156.6,57.7,light,gain_muscle,none,23.5,normal,1085.0,1492.0
U1035,28,male,171.3,75.1,moderate,lose_weight,vegan,25.6,overweight,1687.0,2615.0
U1036,20,female,153.9,53.9,moderate,lose_weight,none,22.8,normal,1240.0,1922.0
U1037,44,male,172.1,73.4,active,maintain,none,24.8,normal,1595.0,2751.0
U1038,31,male,177.5,68.6,light,gain_muscle,vegetarian,21.8,normal,1645.0,2262.0
U1039,37,male,168.6,81.6,sedentary,lose_weight,high-protein,28.7,overweight,1690.0,2028.0
U1040,27,male,159.3,81.6,sedentary,lose_weight,none,32.2,obese,1682.0,2018.0
U1041,35,male,173.9,53.2,active,lose_weight,vegan,17.6,underweight,1449.0,2500.0
U1042,35,female,156.9,58.0,sedentary,gain_muscle,vegetarian,23.6,normal,1225.0,1470.0
U1043,33,female,155.1,69.6,active,maintain,none,28.9,overweight,1339.0,2310.0
U1044,52,female,167.7,67.2,sedentary,lose_weight,none,23.9,normal,1299.0,1559.0
U1045,45,male,169.6,63.7,light,maintain,none,22.1,normal,1477.0,2031.0
U1046,39,male,166.4,49.4,active,gain_muscle,none,17.8,underweight,1344.0,2318.0
U1047,21,male,175.9,60.1,light,gain_muscle,high-protein,19.4,normal,1600.0,2200.0
U1048,43,female,158.2,40.0,active,lose_weight,none,16.0,underweight,1013.0,1747.0
U1049,24,female,153.2,53.3,sedentary,lose_weight,low-carb,22.7,normal,1210.0,1452.0
U1050,31,male,179.8,52.1,moderate,lose_weight,none,16.1,underweight,1495.0,2317.0
U1051,36,female,157.5,56.1,moderate,maintain,none,22.6,normal,1204.0,1866.0
U1052,22,male,167.9,64.8,active,lose_weight,vegetarian,23.0,normal,1592.0,2746.0
U1053,35,male,183.5,85.8,sedentary,lose_weight,high-protein,25.5,overweight,1835.0,2202.0
U1054,29,male,178.1,50.0,light,gain_muscle,none,15.8,underweight,1473.0,2025.0
U1055,57,male,169.5,66.1,moderate,maintain,none,23.0,normal,1440.0,2232.0
U1056,58,female,159.5,57.4,very_active,lose_weight,vegetarian,22.6,normal,1120.0,2128.0
U1057,16,female,154.7,44.1,active,lose_weight,none,18.4,underweight,1167.0,2013.0
U1058,45,male,152.8,64.0,active,lose_weight,vegetarian,27.4,overweight,1375.0,2372.0
U1059,47,male,165.7,66.7,moderate,lose_weight,high-protein,24.3,normal,1473.0,2283.0
U1060,34,female,163.5,43.9,moderate,lose_weight,none,16.4,underweight,1130.0,1752.0
U1061,38,female,158.9,59.1,active,lose_weight,high-protein,23.4,normal,1233.0,2127.0
U1062,54,female,155.3,49.1,active,lose_weight,none,20.4,normal,1031.0,1778.0
U1063,34,male,179.9,40.0,active,gain_muscle,high-protein,12.4,underweight,1359.0,2344.0
U1064,19,female,152.4,49.5,active,gain_muscle,low-carb,21.3,normal,1192.0,2056.0
U1065,34,male,164.6,71.1,active,lose_weight,vegan,26.2,overweight,1575.0,2717.0
U1066,28,female,154.4,40.0,sedentary,maintain,low-carb,16.8,underweight,1064.0,1277.0
U1067,34,male,169.7,84.6,light,lose_weight,high-protein,29.4,overweight,1742.0,2395.0
U1068,27,female,158.0,45.8,very_active,gain_muscle,none,18.3,underweight,1150.0,2185.0
U1069,23,male,170.0,78.8,moderate,gain_muscle,none,27.3,overweight,1740.0,2697.0
U1070,64,male,187.7,78.8,sedentary,maintain,none,22.4,normal,1646.0,1975.0
U1071,22,female,155.9,46.4,moderate,maintain,vegetarian,19.1,normal,1167.0,1809.0
U1072,50,female,162.3,54.6,moderate,lose_weight,vegetarian,20.7,normal,1149.0,1781.0
U1073,51,male,172.0,48.8,active,lose_weight,vegetarian,16.5,underweight,1313.0,2265.0
U1074,46,female,170.0,105.8,active,lose_weight,vegan,36.6,obese,1730.0,2984.0
U1075,60,female,160.2,56.2,sedentary,lose_weight,none,21.9,normal,1102.0,1322.0
U1076,16,male,177.7,70.1,light,maintain,none,22.2,normal,1737.0,2388.0
U1077,30,male,171.7,85.3,sedentary,lose_weight,none,28.9,overweight,1781.0,2137.0
U1078,25,male,170.1,81.2,active,lose_weight,low-carb,28.1,overweight,1755.0,3027.0
U1079,44,female,154.3,76.7,sedentary,maintain,none,32.2,obese,1350.0,1620.0
U1080,47,male,171.3,56.3,moderate,gain_muscle,none,19.2,normal,1404.0,2176.0
U1081,59,male,171.5,63.0,moderate,maintain,none,21.4,normal,1412.0,2189.0
U1082,34,female,153.3,40.0,moderate,maintain,low-carb,17.0,underweight,1027.0,1592.0
U1083,27,female,162.8,82.3,moderate,gain_muscle,none,31.1,obese,1544.0,2393.0
U1084,61,female,152.1,40.0,moderate,lose_weight,vegetarian,17.3,underweight,885.0,1372.0
U1085,48,female,162.6,63.3,moderate,maintain,none,23.9,normal,1248.0,1934.0
U1086,53,female,165.4,57.6,sedentary,lose_weight,none,21.1,normal,1184.0,1421.0
U1087,37,female,157.0,52.4,light,lose_weight,vegan,21.3,normal,1159.0,1594.0
U1088,37,female,154.2,58.2,moderate,gain_muscle,vegetarian,24.5,normal,1200.0,1860.0
U1089,35,male,173.8,79.4,light,lose_weight,vegan,26.3,overweight,1710.0,2351.0
U1090,52,male,175.5,89.4,active,lose_weight,none,29.0,overweight,1736.0,2995.0
U1091,26,male,162.0,70.3,light,lose_weight,low-carb,26.8,overweight,1590.0,2186.0
U1092,63,female,160.6,40.0,active,gain_muscle,vegetarian,15.5,underweight,928.0,1601.0
U1093,24,male,167.7,82.5,sedentary,gain_muscle,low-carb,29.3,overweight,1758.0,2110.0
U1094,38,male,173.2,56.6,active,lose_weight,none,18.9,normal,1464.0,2525.0
U1095,31,female,155.7,73.1,sedentary,maintain,none,30.2,obese,1388.0,1666.0
U1096,47,male,165.1,102.2,moderate,lose_weight,none,37.5,obese,1824.0,2827.0
U1097,49,male,168.2,67.9,light,maintain,high-protein,24.0,normal,1490.0,2049.0
U1098,61,female,160.4,74.1,moderate,lose_weight,vegan,28.8,overweight,1278.0,1981.0
U1099,54,female,167.1,40.0,sedentary,lose_weight,vegetarian,14.3,underweight,1013.0,1216.0
U1100,28,male,174.1,69.8,active,maintain,none,23.0,normal,1651.0,2848.0
U1101,26,male,183.2,92.0,moderate,gain_muscle,none,27.4,overweight,1940.0,3007.0
U1102,59,male,180.4,80.0,very_active,lose_weight,none,24.6,normal,1638.0,3112.0
U1103,39,female,162.5,53.2,moderate,lose_weight,high-protein,20.1,normal,1192.0,1848.0
U1104,20,female,156.8,50.7,moderate,gain_muscle,none,20.6,normal,1226.0,1900.0
U1105,56,male,179.4,40.0,active,lose_weight,none,12.4,underweight,1246.0,2149.0
U1106,47,female,171.2,83.6,sedentary,lose_weight,none,28.5,overweight,1510.0,1812.0
U1107,17,male,183.2,57.4,moderate,maintain,none,17.1,underweight,1639.0,2540.0
U1108,54,male,173.4,81.2,light,lose_weight,low-carb,27.0,overweight,1631.0,2243.0
U1109,45,female,164.0,87.4,moderate,lose_weight,none,32.5,obese,1513.0,2345.0
U1110,46,male,169.6,44.3,sedentary,lose_weight,low-carb,15.4,underweight,1278.0,1534.0
U1111,58,male,176.6,92.6,light,lose_weight,vegan,29.7,overweight,1745.0,2399.0
U1112,40,male,170.3,57.2,moderate,maintain,vegetarian,19.7,normal,1441.0,2234.0
U1113,38,female,156.5,60.0,light,gain_muscle,vegetarian,24.5,normal,1227.0,1687.0
U1114,46,female,173.0,52.2,sedentary,lose_weight,vegan,17.4,underweight,1212.0,1454.0
U1115,25,female,158.5,53.9,light,maintain,vegan,21.5,normal,1244.0,1710.0
U1116,23,male,171.5,64.9,active,lose_weight,none,22.1,normal,1611.0,2779.0
U1117,57,male,172.2,68.7,sedentary,lose_weight,low-carb,23.2,normal,1483.0,1780.0
